0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,label
1.2574,0.96037,0.65735,1.0304,-0.9123,1.3655,1.1828,0.057404,-0.4359,1.1599,1.0312,0.20524,1.2179,-0.57588,1.2099,3
0.39774,1.0715,0.43106,0.13278,-0.92672,-0.03109,0.26661,-0.39308,0.29629,0.14099,0.13335,-0.96916,0.04337,-1.0494,0.079998,3
0.2942,1.1023,0.767,0.21453,-1.7005,0.041205,0.35399,-0.89972,-0.4589,-0.070318,0.21499,-0.88347,0.052127,-1.0918,-0.058709,3
-0.063552,0.80923,1.1281,-0.18065,-0.42823,-0.012646,-0.10828,-1.2917,0.29127,-0.29076,-0.18131,0.84651,-0.075407,-0.11612,-0.38185,3
0.7528,0.96335,0.99585,0.91453,0.14008,1.0601,0.90117,-0.52384,-0.06173,0.62127,0.91528,1.2124,1.1738,-0.51818,0.80645,3
0.49158,0.86747,0.76538,0.38133,-0.63013,0.13013,0.51829,-1.0734,0.45909,0.39619,0.3819,0.68024,0.079116,-1.2382,0.27152,3
0.44323,0.69993,0.97549,0.37071,-0.77403,0.7849,0.37606,-0.33192,0.064515,0.53241,0.37126,1.9643,0.56972,0.12533,0.22816,3
1.9483,1.0855,0.47578,1.8262,-0.92691,1.5576,2.0134,-0.2757,-1.605,1.4485,1.8196,-0.99233,1.4645,-1.3974,1.9707,3
1.3963,0.86688,1.1992,1.1932,-0.33135,1.8968,1.3357,-1.5422,-0.9337,1.3828,1.1926,3.3859,1.6907,-0.16726,1.5638,3
-0.32418,1.0239,0.26915,-0.42944,-0.83574,-0.8128,-0.27993,-0.46516,0.44053,-0.79736,-0.42901,-0.88018,-0.85831,-1.4625,-0.66334,3
0.1965,0.97021,1.06,0.41111,0.48227,0.28667,0.26552,-1.1873,0.11818,0.14601,0.41152,2.0872,0.47604,-0.48241,0.18384,3
-0.43184,0.80406,0.64313,-0.60761,-0.74061,-0.59674,-0.48316,-0.094781,-1.4474,-0.82201,-0.60835,-0.76421,-0.59322,-0.32514,-0.67308,3
1.1721,0.87626,1.0802,0.89759,-0.99692,1.2731,1.0018,-0.81154,-0.52375,1.4331,0.89833,2.5485,1.0193,-0.40215,0.96701,3
0.45435,0.92597,1.0667,0.36999,-0.56608,0.51891,0.3091,-0.74152,-0.016018,0.57433,0.37055,1.0922,0.77104,-0.17321,0.37904,3
-0.18313,0.30308,1.0052,-0.21486,0.39788,0.26556,-0.16647,-1.2217,0.26647,-0.048543,-0.21444,0.1614,0.13363,0.67488,-0.31643,3
0.25085,1.022,0.60583,0.14566,-0.93294,-0.03744,0.091095,-0.73339,-0.87332,0.056739,0.14576,-0.85196,-0.013233,-0.68483,0.070667,3
1.2318,1.0918,1.0325,0.97344,-1.3651,0.70578,1.1358,-1.1515,-0.89601,0.74852,0.9742,0.93531,0.61037,-1.3406,0.99389,3
0.15936,1.1252,0.75063,0.010884,-0.87844,-0.4496,0.15985,-0.8072,0.65055,-0.26939,0.011336,-0.16319,-0.46766,-1.6096,-0.27365,3
0.32122,0.45493,0.42545,0.30689,0.2493,0.73449,0.25587,-0.26334,-0.32252,0.6326,0.30745,0.14951,0.57674,0.33882,0.30336,3
1.1779,0.87406,1.0488,0.94828,-0.43229,1.3966,1.0154,-1.2686,-0.30757,0.99263,0.94809,1.6845,1.179,-0.26169,1.0241,3
0.92714,0.95756,0.72453,0.98516,-0.98686,1.006,1.0356,-0.56105,-0.4194,0.65811,0.98593,-0.068468,0.88494,-0.80968,0.74528,3
2.2916,1.1336,1.1268,2.1867,-1.261,1.6511,2.2184,-1.2958,-1.8367,1.276,2.1877,0.6505,1.6411,-1.5062,2.7568,3
0.88988,0.94498,0.68448,0.70888,-0.95538,1.0367,0.81538,0.27295,-0.13071,0.91856,0.70958,-0.34795,0.83002,-0.39929,0.69071,3
1.161,0.77276,1.0276,1.1617,-0.061796,1.7603,1.2322,-0.87685,-0.83596,1.0656,1.1611,1.3023,1.744,-0.16479,1.3826,3
0.52191,0.76707,0.96254,0.77245,-0.98044,0.55295,0.42717,-1.2667,-0.31421,0.56403,0.77238,-0.027464,0.69001,-0.37819,0.5797,3
0.059846,1.0929,-0.015813,0.11805,-0.84662,-0.16937,0.13,-0.070715,0.040135,-0.17792,0.11859,-1.2171,-0.068257,-1.0238,-0.13803,3
1.7683,1.0879,0.93184,1.5711,-1.1501,1.5201,1.7151,-0.71617,-0.96617,1.2767,1.5711,0.065412,1.615,-1.1122,1.7282,3
1.1138,1.0917,0.050421,0.97474,-1.2459,0.5332,0.99714,-0.52313,-1.555,0.46985,0.9755,-1.1776,0.48618,-1.3791,0.78033,3
-0.20479,1.0716,0.24221,-0.38371,-0.79074,-0.59356,-0.25362,-0.30043,0.2407,-0.78374,-0.38326,-0.89686,-0.68508,-1.0128,-0.61327,3
-0.14127,1.0506,-0.15886,-0.47101,-0.65937,-0.53966,-0.23834,0.025083,0.57266,-0.60821,-0.47112,-1.2351,-0.60403,-0.92779,-0.54434,3
0.81411,1.154,0.89742,0.52884,-1.3821,0.26655,0.82486,-1.2571,-0.50296,0.29477,0.5292,-0.31045,0.093236,-1.5061,0.26914,3
1.2423,0.81189,0.72939,1.2901,-0.76487,1.5277,1.2461,-1.1175,-0.96474,1.4018,1.2907,-0.14224,1.352,-0.47275,1.3345,3
1.8851,1.0995,1.1025,1.5313,-1.2142,1.2674,1.8767,-1.1784,-1.1574,1.5871,1.5307,0.32715,1.2737,-1.5514,1.8176,3
1.2344,0.96262,0.9981,0.98104,-0.8402,1.6992,1.0667,-1.0044,-0.50727,1.0149,0.98125,1.7663,1.6655,0.044134,1.3374,3
0.45929,0.74507,0.49539,0.49519,-0.15226,0.84686,0.61644,-0.26968,-0.24454,0.72739,0.49574,-0.50034,0.71185,-0.30038,0.30305,3
-0.07623,1.0837,0.31528,-0.026408,-0.99355,-0.58629,0.029185,-0.95854,1.2047,-0.29853,-0.025861,-0.82635,-0.58403,-1.6302,-0.4032,3
1.1831,0.88898,0.82166,0.99711,-0.91495,1.2328,1.0638,-0.47854,-0.59673,1.0931,0.99776,-0.22752,1.2531,-0.55761,1.2198,3
-0.91698,0.7437,0.68533,-1.0205,-1.016,-1.3153,-0.90046,-0.70245,-1.702,-1.0137,-1.0202,-0.95888,-1.336,-1.0004,-1.0166,3
0.053762,0.71172,0.9813,0.30385,-0.89862,-0.016651,0.07077,-1.1853,-1.0504,-0.0097353,0.30432,0.26986,0.031613,-0.59643,-0.03003,3
0.34852,0.90887,0.83765,0.3698,-0.12459,0.20284,0.39155,-1.3298,0.35613,0.30446,0.36919,0.22658,0.26518,-0.88966,0.18159,3
1.1569,0.93775,0.7678,0.94214,0.17347,1.3679,1.1394,-0.94635,-0.58299,0.91963,0.94273,-0.55407,1.1106,-0.50484,0.99824,3
0.34982,0.47491,0.47503,0.63151,-0.46947,0.4606,0.50701,0.10962,-0.3245,0.68935,0.63025,0.1173,0.41754,-0.69012,0.27793,3
1.6228,1.059,1.1627,1.5788,-0.71294,1.7808,1.5855,-1.4392,-1.6589,1.6844,1.5796,1.7594,1.8364,-0.66614,2.217,3
0.50085,0.99849,1.1582,0.66608,-1.1756,0.2974,0.31578,-1.3755,-0.3776,0.020568,0.6666,2.1149,0.47302,-0.57362,0.48023,3
0.78676,0.88482,0.71894,1.0099,-1.0268,0.92046,0.94948,-1.1561,-1.5506,0.87194,1.0097,0.60311,0.76876,-0.78875,0.57248,3
0.21435,0.75953,0.90389,0.084157,0.16865,0.17853,0.14815,-1.1244,0.38036,0.26008,0.084255,0.13801,0.064916,-0.40829,-0.11631,3
1.1959,0.96161,0.77136,1.3914,-0.62936,1.4254,1.4896,-0.19349,-0.43183,1.1179,1.3912,0.10484,1.4116,-0.93868,1.1401,3
1.9687,1.0784,0.42862,1.6992,-1.1309,1.6432,1.9461,-0.53535,-1.794,1.4416,1.7,-0.91454,1.7003,-1.2425,2.0085,3
0.63,0.63063,0.48357,0.6561,-1.3441,1.0231,0.62753,-0.32085,-0.65069,1.2,0.65536,-0.12162,0.98185,-0.053816,0.5447,3
-0.25372,-0.17058,0.25789,0.12777,0.015182,0.26606,-0.083635,0.034331,-0.7468,0.28921,0.12833,-0.40579,0.18548,0.40318,-0.25232,3
0.93789,0.87766,0.69311,0.98059,-0.98336,0.85498,1.0057,-0.30783,-0.7052,1.0687,0.98126,0.15758,0.84015,-0.96369,0.89573,3
0.28214,-2.2979,-1.0484,1.5295,-1.0135,0.81719,1.0124,-0.81219,-2.354,2.8931,1.5297,1.6186,0.60676,-1.0237,0.68563,3
0.77588,0.95806,0.51543,0.60228,-0.73354,0.7483,0.70244,-0.5276,-0.44434,0.56,0.60295,-0.25587,0.63167,-0.6125,0.50193,3
0.76555,1.0518,-0.0057193,0.5541,-0.74747,0.57407,0.72289,-0.14055,-0.61045,0.2819,0.55462,-0.91783,0.57532,-0.90534,0.4349,3
0.0058375,0.48549,0.62942,-0.016534,0.016074,0.1686,0.043583,-0.53064,0.41056,0.37068,-0.015987,0.38044,0.13437,-0.16376,-0.16361,3
0.42877,-0.25078,0.053108,1.146,-0.97456,0.9719,0.82095,-0.62547,-1.893,2.5784,1.1467,0.21759,1.1513,-0.50123,0.79176,3
0.60286,0.60068,0.76592,0.46645,-0.27031,1.2654,0.34411,-0.020086,-0.71818,0.77702,0.46689,-0.082503,1.1739,1.0273,0.61828,3
0.25345,-1.8245,-0.42784,1.6179,-1.2292,0.64595,1.0832,-0.931,-2.4649,2.4871,1.6185,1.0425,0.70282,-1.3474,0.72205,3
-0.077321,1.0579,0.4274,-0.19136,-0.76098,-0.4832,-0.079621,-0.96026,-0.68892,-0.51983,-0.19093,-1.0216,-0.44787,-1.1916,-0.4456,3
0.39598,0.80425,0.92329,0.33302,-0.3352,0.4851,0.37031,-0.74063,0.033105,0.4796,0.33294,0.29723,0.40568,-0.36938,0.14954,3
1.5894,1.1215,0.68276,1.2454,-1.2405,1.5956,1.3459,-0.39518,-1.7412,0.91284,1.2461,-0.90405,1.9231,-0.54152,1.9438,3
1.28,1.1143,1.1614,1.0939,-0.90496,0.86258,1.0778,-1.6184,-1.0175,0.76068,1.094,0.95106,0.9471,-1.0596,1.4381,3
0.1489,0.63656,0.98193,0.097898,-0.22105,0.11773,0.029113,-0.67073,0.50174,0.42806,0.09757,0.53459,-0.035326,-0.22652,-0.083001,3
1.7027,1.0356,0.78454,1.8218,-1.197,1.4391,1.6344,-0.1902,-1.5858,1.2364,1.8227,-0.59967,1.4624,-1.1039,2.1936,3
0.14124,0.73172,0.77498,0.28376,-0.27234,0.14763,0.10136,-0.69998,-0.28333,-0.01937,0.28436,-0.24586,0.24184,-0.35287,0.01562,3
2.0286,1.1097,1.0296,1.611,-1.1839,1.4191,1.8975,-1.1497,-1.5081,1.1924,1.6118,0.22609,1.3478,-1.4179,1.9619,3
0.22632,0.77762,0.92423,0.29353,-0.84036,0.31986,0.30672,-1.1843,-0.81452,0.29591,0.2938,-0.89259,0.22153,-0.51492,-0.056983,3
0.2884,0.90368,1.033,0.3674,0.043748,0.55896,0.35713,-0.55832,0.23782,0.27718,0.36793,1.7543,0.62166,-0.21443,0.26682,3
0.098366,-0.033637,0.74462,1.1918,-1.4012,0.32614,0.47045,-0.51234,-0.90789,0.98435,1.1926,1.2823,0.71853,-0.83708,0.73827,3
0.25814,-1.8411,-0.36505,1.5167,-1.1548,1.0682,0.86698,-0.69575,-2.3573,2.9855,1.5166,1.7848,0.92254,-0.4474,0.78552,3
1.1022,1.0736,0.75563,1.6824,-1.0418,0.99818,1.1618,-0.71754,-1.5854,0.77528,1.6832,-0.29361,1.5037,-1.0061,1.8072,3
2.0259,1.1438,1.1039,1.7559,-1.1184,1.9685,1.9564,-1.3966,-1.6957,1.4657,1.7543,0.94994,1.7943,-0.92769,2.0636,3
0.14695,0.44167,0.63036,0.19601,0.56569,0.54191,0.12809,-0.51609,-0.47394,0.4474,0.19494,-0.94299,0.36125,0.32968,0.022666,3
0.8174,1.0297,0.59315,0.86435,-0.72322,0.48573,0.96568,-0.11862,-0.38134,0.43944,0.86496,-0.076366,0.61802,-1.3995,0.61573,3
1.2193,1.0405,0.8476,1.0589,-1.0802,0.86513,1.3233,-0.55792,-0.2877,1.1118,1.0594,0.22601,0.82782,-1.3824,0.89782,3
0.40311,1.0034,0.79784,0.38494,-0.66243,0.010375,0.46124,-0.79403,-0.0031653,0.28203,0.38544,-0.54482,0.1681,-1.3347,0.19845,3
0.69371,0.42374,0.87793,1.0518,-0.75323,1.2406,0.78057,-0.43808,-0.69723,1.6294,1.0525,0.80936,1.0886,-0.042116,0.79541,3
0.5592,0.94805,-0.44882,0.56377,-0.46179,0.59286,0.57305,-0.17554,-0.10359,0.44831,0.56375,-1.3206,0.69244,-0.60793,0.45848,3
-0.065133,0.8118,0.34717,-0.27454,-0.41792,-0.1351,-0.12742,-0.022755,-0.27939,-0.16121,-0.27406,0.10976,-0.18405,-0.32548,-0.38179,3
1.9626,1.0915,0.34723,1.6857,-0.95622,1.6754,2.0357,-0.39394,-1.1174,1.4935,1.6827,-1.2067,1.4389,-1.3043,1.8048,3
0.85517,1.1196,0.44487,0.47279,-1.1926,0.32599,0.72056,-0.68377,-0.10981,0.36138,0.47339,-1.1011,0.29226,-1.2663,0.34341,3
0.38189,1.0197,0.88048,0.12583,-0.35598,0.038849,0.26308,-0.88822,-0.13329,0.15874,0.12637,-0.51025,-0.0084627,-0.91799,0.044626,3
0.94274,1.0966,0.72472,0.67461,-1.1737,0.45685,0.78885,-0.70051,-0.45959,0.67408,0.67363,-0.973,0.56389,-1.182,0.72546,3
0.51219,0.49166,0.64511,0.85222,-0.5455,0.99274,0.61156,-0.44574,-0.37514,1.0698,0.85159,-0.17151,0.91218,-0.066795,0.55306,3
-0.027806,-0.38602,0.74668,0.28941,-0.27756,0.70636,0.076213,-0.19569,-0.73994,0.75526,0.28995,-0.83825,0.63413,0.79789,0.052305,3
1.0431,0.92477,0.65535,1.4476,-0.91685,1.3396,1.1655,-0.09506,-0.74126,1.4687,1.4471,-0.46695,1.5635,-0.58173,1.1163,3
-0.29294,-0.47775,-0.81059,0.38131,-0.78198,0.16205,0.023798,-0.11359,-1.5284,1.1319,0.3818,-0.47662,0.24487,-0.12386,-0.16165,3
1.2166,0.96953,1.0509,1.0607,-0.49931,1.3735,1.2375,-1.068,-0.90086,1.234,1.0612,1.9744,1.5006,-0.64916,1.4949,3
0.72205,1.0275,1.1284,0.68891,-1.1587,0.39187,0.69456,-1.3454,-0.24898,0.54819,0.68853,2.0781,0.39447,-1.1277,0.48255,3
2.006,1.0874,0.073207,1.7166,-1.5223,1.7372,1.8729,0.021993,-2.0353,1.4752,1.7175,-1.1262,1.6656,-1.0668,2.0927,3
1.1385,0.86308,1.0359,1.3623,-0.56275,1.4221,1.43,-1.2722,-1.1624,1.1845,1.3629,1.7078,1.411,-0.86374,1.2527,3
0.39752,0.80388,0.569,0.32329,-0.21586,0.38563,0.40334,-0.40161,0.16496,0.37935,0.32388,-1.1031,0.35928,-0.60677,0.18872,3
0.49168,0.61761,1.1192,0.67794,-0.45488,0.84251,0.59626,-1.2668,0.14894,0.7085,0.67853,2.7378,0.68839,-0.26647,0.35015,3
0.45174,0.87149,1.154,0.35552,-0.72083,0.30408,0.335,-1.6788,-0.55399,0.32228,0.3545,0.70926,0.42036,-0.60297,0.39019,3
2.0787,1.1162,0.99216,1.6735,-1.4271,1.6332,1.9946,-0.73225,-2.0739,1.6284,1.6728,-0.24082,1.5673,-1.3036,2.1321,3
-0.07184,0.9407,1.1763,-0.19726,-0.57391,-0.47055,-0.056614,-1.4159,-0.089764,-0.5449,-0.19675,1.3553,-0.57449,-1.2168,-0.40614,3
-0.16919,0.79798,0.63329,-0.22782,-0.99773,-0.30095,-0.11919,-0.89651,1.0598,-0.24446,-0.22883,-0.97209,-0.43507,-0.70649,-0.52214,3
-0.089964,-1.2983,-0.28808,0.84764,0.78449,0.6889,0.29208,0.081898,-1.9913,1.1847,0.84696,0.8407,0.76303,0.16531,0.28729,3
0.68382,1.1044,1.1457,0.72521,-1.4191,0.18246,0.63898,-1.4421,-0.50555,0.19037,0.72591,1.5266,0.27636,-1.3534,0.51874,3
1.3173,1.0422,0.91451,1.3326,-1.0972,1.2975,1.3565,-1.3794,-0.78511,0.86214,1.3332,0.021773,1.1882,-0.91043,1.1824,3
0.93216,1.0468,-0.15269,1.0404,-1.102,0.67585,0.80353,0.14003,-0.87349,0.47662,1.0411,-1.1818,0.75484,-0.89228,0.78986,3
0.14801,0.47303,-0.16715,0.81417,-0.39219,0.66342,0.31468,-0.093255,-0.90137,0.634,0.81425,-0.88356,0.93533,0.065066,0.46399,3
-0.41114,-0.57685,1.1282,0.19673,-0.67319,0.020186,-0.15101,-1.047,-0.62329,-0.059258,0.19659,2.7496,-0.060076,0.082958,-0.44174,3
1.7016,1.0778,0.31493,1.3748,-1.2028,1.7508,1.5993,-0.18969,-1.8955,1.4387,1.3705,-0.92736,1.7189,-0.71765,1.8173,3
-0.024422,0.25455,0.42023,0.42519,-0.72287,0.30027,0.14612,-0.64004,-0.17644,0.79012,0.42555,-0.10931,0.3612,-0.17447,0.03154,3
0.36589,0.37222,0.38489,0.56273,-0.19001,0.90587,0.44091,-0.081387,-0.72498,0.98013,0.5623,0.2774,0.9038,0.17347,0.40317,3
1.2512,0.94371,1.1368,1.2612,-0.6963,1.7005,1.2491,-1.5334,-0.50628,1.3751,1.258,1.9281,1.6731,-0.26571,1.2951,3
0.2198,0.44339,0.56223,0.33973,-0.4215,0.62016,0.316,-0.034075,0.13448,0.4689,0.33982,-0.079644,0.36999,-0.013326,0.066542,3
1.1249,0.96904,0.88162,1.2438,-0.4719,1.2533,1.2735,-0.45485,-0.62619,1.175,1.2443,0.93665,1.2213,-0.8484,1.3622,3
0.79223,0.93161,1.1196,0.49997,-1.0254,0.64613,0.72389,-0.89165,-0.12058,1.0367,0.50051,2.0766,0.80089,-0.80117,0.6326,3
-0.40042,0.53727,1.0851,-0.39383,-0.1692,-0.33653,-0.35876,-1.7616,0.54762,-0.27915,-0.39368,1.7932,-0.42814,-0.079348,-0.60456,3
1.2085,0.93219,0.56919,1.1717,-1.154,1.21,1.3129,-0.80353,-0.53352,1.517,1.1724,-0.60122,1.1697,-0.95546,1.1018,3
0.1508,-1.511,-0.31652,1.5633,-1.5816,0.53883,0.86017,-0.9473,-2.63,2.629,1.5639,0.22731,0.56829,-1.1748,0.57689,3
0.43786,0.37324,0.48627,0.25884,-0.45246,1.0696,0.1884,-0.25596,-0.32001,0.86687,0.2573,-0.4908,0.94786,1.139,0.41156,3
1.1413,0.88585,1.1497,0.98416,-0.68147,1.539,0.96871,-1.3638,-0.95089,1.3421,0.98484,2.1965,1.6382,0.012372,1.4846,3
0.25695,0.48775,0.57998,0.50818,-0.48948,0.49916,0.32644,-0.91365,-0.088737,0.8007,0.50866,0.35243,0.47408,-0.24744,0.21973,3
2.1841,1.0928,0.97527,1.7495,-1.1575,1.7862,1.8056,-0.85668,-1.5975,1.7167,1.7503,-0.29756,1.8071,-0.93798,2.6195,3
1.7145,0.9817,0.83676,1.8101,-1.0555,2.1757,1.8555,-0.65437,-2.0634,1.5227,1.8109,0.42365,2.1322,-0.59603,2.2314,3
0.55336,0.83912,0.010478,1.1484,-0.84388,0.44623,0.63805,-0.56586,-0.24078,0.16507,1.1484,-1.4601,0.63234,-0.95149,0.72796,3
-0.39355,0.57883,0.75462,-0.39461,0.1662,-0.40685,-0.3985,-0.3826,-0.80804,-0.41362,-0.39419,-0.17372,-0.3914,-0.12076,-0.55188,3
0.52042,0.88754,0.50441,0.43538,-1.0102,0.67958,0.43613,-0.88353,0.28158,0.775,0.43538,-0.75706,0.6499,-0.18837,0.38811,3
0.30862,1.1173,0.17021,0.0091634,-1.1493,-0.19168,0.13893,-0.051564,-0.4863,-0.20178,0.0094177,-1.2215,-0.24549,-1.0847,-0.17484,3
1.2152,1.1003,0.56537,0.63809,-1.042,0.71592,0.88826,-0.27097,-0.75801,0.56749,0.63877,-0.95469,0.56246,-0.97182,0.6698,3
0.99246,1.0807,1.2058,0.67661,-1.0301,0.71979,0.89157,-1.5534,0.25871,0.47319,0.67512,2.221,0.59108,-0.97164,0.53539,3
0.36874,0.63873,0.71232,0.40957,-0.093151,0.34586,0.41454,-0.60893,0.22308,0.90133,0.40988,0.42065,0.29906,-0.69578,0.25183,3
0.71154,0.54099,0.50059,1.3122,-0.79537,1.104,0.97055,-0.59187,-0.95808,1.761,1.3127,0.68968,0.90454,-0.57553,0.8357,3
1.4374,0.81886,0.53025,1.5221,-1.1407,1.8584,1.5584,-0.76911,-1.2384,2.0026,1.5228,0.51378,1.6894,-0.54296,1.7045,3
0.55923,0.83374,1.0625,0.6981,-0.76833,0.55553,0.54554,-1.5363,-0.4263,0.69415,0.69868,0.47718,0.516,-0.61365,0.58793,3
0.22823,0.90403,0.99686,0.15138,-0.027835,0.14744,0.13543,-0.93451,0.40087,-0.14168,0.1515,0.29519,0.18264,-0.43637,0.009986,3
-0.039133,0.075914,0.23038,0.31477,0.69065,0.58351,0.13641,-0.41771,-0.048986,0.59105,0.31538,-0.92408,0.51625,0.38521,0.06543,3
0.91838,1.0702,0.15095,0.60573,-0.47171,0.63124,0.8798,0.21393,-0.55624,0.45868,0.60631,-0.95832,0.53805,-1.076,0.45238,3
0.22656,0.96033,0.72135,0.1415,-1.0311,-0.1209,0.19655,-1.0399,0.50967,-0.042143,0.14196,-0.73934,-0.062966,-1.0714,-0.1079,3
0.044054,0.61365,0.82501,0.27388,0.0011241,0.45175,0.19117,-0.9017,0.40583,-0.083786,0.274,0.33226,0.33306,-0.0065548,-0.14678,3
0.98439,0.79979,0.44774,0.99814,-0.93903,1.1263,1.0401,-0.6027,-0.82948,1.4469,0.99693,-0.093801,1.0811,-0.65884,0.95096,3
-0.028315,1.0137,0.39492,-0.099145,-0.74049,-0.61707,-0.036588,-0.69822,0.87036,-0.52916,-0.098827,-1.2772,-0.67016,-1.5632,-0.44433,3
1.4562,1.1408,0.30715,1.1369,-1.3247,0.73569,1.382,-0.017224,-1.3486,0.93657,1.1377,-0.96977,0.57255,-1.6054,1.0477,3
0.63713,1.0738,-0.28063,0.32441,-0.86835,0.36861,0.58228,0.82761,-0.51649,0.16535,0.32288,-1.2307,0.26656,-0.97357,0.11735,3
0.41475,1.1004,0.37135,0.33079,-0.88992,0.021755,0.45459,-0.50936,-0.41661,-0.18732,0.33131,-1.1508,-0.086292,-1.3047,-0.0085612,3
0.6658,0.95059,0.90884,0.44316,-0.38267,0.68281,0.46121,-0.84138,0.18996,0.74585,0.44378,1.5086,0.71081,-0.23765,0.48699,3
0.88173,1.1274,-0.1525,0.92656,-1.0169,0.26938,0.92521,-0.08296,-0.11099,0.3444,0.92731,-1.1395,0.37457,-1.6384,0.56695,3
1.279,0.95162,0.55574,1.8079,-0.60951,1.2239,1.4745,-0.3968,-0.95169,0.75845,1.8082,-0.53324,1.3069,-1.1494,1.4033,3
0.49394,0.6976,0.42988,0.53589,0.00032343,0.58083,0.6044,-0.34546,-0.66306,0.75133,0.53648,-0.45212,0.50581,-0.68555,0.36274,3
-0.86259,-0.81497,-0.23765,-0.65506,-0.74278,-0.88986,-0.77164,0.9641,-1.2261,-0.20459,-0.65465,0.18921,-0.95025,-0.049492,-0.84437,3
2.125,1.1343,1.1852,1.9313,-1.3654,1.4822,2.0022,-1.4295,-1.7923,1.3638,1.9315,1.2604,1.4906,-1.4607,2.208,3
-0.12552,0.82503,0.38157,-0.066032,-0.80122,-0.31439,-0.09794,-0.6563,-0.71757,0.0068051,-0.066396,-0.79772,-0.11529,-0.78953,-0.24366,3
1.9262,1.1144,1.1592,1.9101,-1.3149,1.7025,2.0471,-1.2322,-1.4041,1.2269,1.9103,2.7995,1.6282,-1.2894,2.0724,3
0.82316,0.62883,0.84602,0.8339,-0.43916,1.048,0.77177,-0.66974,-0.53385,1.2276,0.83451,0.2176,0.84166,-0.30254,0.7534,3
-0.69709,0.98041,-0.0067542,-0.85435,-0.37069,-1.2214,-0.71702,0.37032,0.59967,-1.1583,-0.85398,-1.1023,-1.2648,-1.3636,-0.89598,3
0.41551,0.88344,-0.23244,0.21704,-0.36844,0.5586,0.4352,0.6785,0.048928,0.3248,0.21645,-1.3391,0.46141,-0.38587,0.13146,3
1.9132,1.1486,1.0981,1.3812,-1.4865,1.3281,1.495,-1.1254,-1.6982,0.91368,1.3805,1.1589,1.3733,-1.0563,1.8343,3
-1.1205,0.086837,0.67166,-1.1,-0.4682,-1.4366,-1.116,-1.082,-0.96186,-1.2275,-1.0999,-0.58851,-1.5018,-0.4137,-1.0733,3
0.11338,0.51543,0.43794,0.19686,-0.81248,0.48223,0.15825,-0.14065,-0.43659,0.70073,0.19744,0.33428,0.44869,0.13537,-0.004219,3
0.98834,0.85571,1.1058,0.73104,-0.88469,1.174,0.71334,-1.2066,-0.30937,1.1244,0.73167,2.5264,0.95482,-0.0042778,0.80656,3
1.0204,0.92184,1.0855,1.434,-1.0437,0.78468,1.2519,-0.99557,-0.99512,1.0615,1.4344,0.22757,0.74819,-1.3913,1.1385,3
0.90862,0.91959,0.81467,0.62732,-0.59926,1.1195,0.72672,-0.69497,-0.63269,0.85522,0.62713,0.32738,0.97043,-0.11142,0.78837,3
0.8845,1.0487,0.54363,0.71739,-1.496,0.83844,0.81925,-0.45951,-1.3418,0.82786,0.71786,-0.75289,0.74419,-0.68742,0.67906,3
0.68793,-0.42271,0.85039,1.2754,-0.013332,2.4363,0.78597,-0.87221,-1.7694,1.2535,1.2758,2.8645,2.4087,1.6635,1.4135,3
0.11615,1.0201,0.1695,-0.058002,-0.81157,-0.073044,0.07791,-0.29901,1.0205,-0.16116,-0.057507,-0.65209,0.12333,-0.72316,-0.17345,3
-0.56482,1.0003,0.28566,-0.72001,-0.58673,-1.0502,-0.59238,0.022005,0.70232,-0.91772,-0.72079,-0.77333,-1.1254,-1.2383,-0.73821,3
1.1981,0.79729,0.94379,1.2496,-0.32733,1.7323,1.2084,-0.60295,-1.263,1.2947,1.2499,0.35719,1.5397,-0.15986,1.3052,3
0.35935,-0.22484,0.49564,0.69808,-0.9309,1.4222,0.47681,-0.16145,-1.337,1.3095,0.69784,-0.18573,1.4869,0.92723,0.67513,3
-0.11269,0.087057,0.8261,-0.0084917,-0.26059,0.49983,0.0048371,-0.88122,0.68569,0.23823,-0.0080837,-0.041859,0.42492,0.60973,-0.20361,3
0.50422,0.82491,-0.008235,0.7428,-0.49715,0.32735,0.532,-0.17826,-0.17103,0.20961,0.74348,-1.2039,0.54426,-0.94886,0.56548,3
0.065277,0.75948,1.1378,0.10319,-0.65871,0.047696,0.20047,-1.8935,0.24661,-0.016305,0.10271,-0.25165,-0.067214,-0.77039,-0.26676,3
1.7075,1.0763,0.85669,1.7685,-1.3821,1.557,1.7092,-0.76903,-1.6463,1.5166,1.7692,-0.02301,1.6033,-1.0657,2.3654,3
0.75933,1.0593,1.1305,0.89879,-1.0439,0.44191,0.82966,-1.3046,-0.4669,0.29274,0.89926,1.8624,0.69342,-1.2652,0.86056,3
-0.59376,0.89718,0.93749,-0.78234,-0.93494,-0.93234,-0.66068,-0.854,-0.9118,-0.88099,-0.78252,-0.021901,-1.0132,-0.64997,-0.84069,3
-0.21928,-0.090719,0.31867,0.46508,0.00041997,-0.013938,0.075742,-0.8177,-0.26372,0.89002,0.46539,-1.0107,-0.037128,-0.60304,-0.096012,3
0.27907,-0.8472,-0.38341,1.4918,-1.3151,0.80716,0.96811,-0.37088,-1.9391,2.402,1.4923,-0.60541,0.86261,-0.97061,0.68085,3
